,Age,Workclass,fnlwgt,Education,Education.Num,Marital.Status,Occupation,Race,Sex,Capital.Gain,Hours.per.week,Country,Salary
21276,47,Private,270079,<=12th,4,Married,Craft-repair,White,Male,0,40,US,<=50K
12486,59,Private,530099,Some-college,10,Married,Craft-repair,White,Male,0,55,US,>50K
25496,67,Other,160158,Some-college,10,Married,Farming-fishing,White,Male,0,8,US,<=50K
1285,46,Private,188861,Some-college,10,Married,Transport-moving,White,Male,0,40,US,<=50K
10587,33,Private,214129,Some-college,10,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
2574,34,Private,203408,Bachelors,13,Married,Prof-specialty,White,Male,7688,50,US,>50K
28392,33,Government,169652,Assoc-voc,11,Never-married,Adm-clerical,White,Male,0,55,US,<=50K
14212,18,Private,126142,<=12th,6,Never-married,Craft-repair,White,Male,0,30,US,<=50K
5692,31,Private,79190,HS-grad,9,Never-married,Other-service,White,Female,0,35,US,<=50K
14318,27,Private,74883,Bachelors,13,Never-married,Tech-support,Asian-Pac-Islander,Female,0,40,Non-US,<=50K
5013,48,Government,142719,Masters,14,Married,Prof-specialty,White,Male,0,40,US,>50K
25767,22,Private,260594,<=12th,7,Never-married,Sales,White,Female,0,25,US,<=50K
5476,21,Private,203914,Some-college,10,Never-married,Other-service,White,Female,0,10,US,<=50K
14560,33,Private,222221,HS-grad,9,Married,Exec-managerial,White,Male,7298,45,US,>50K
26965,22,Government,412316,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,0,40,US,<=50K
3105,46,Private,176814,Prof-school,15,Married,Prof-specialty,White,Male,99999,50,US,>50K
24165,19,Private,205830,HS-grad,9,Never-married,Other-service,White,Female,0,40,Non-US,<=50K
400,20,Private,416103,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
3239,17,Other,110998,Some-college,10,Never-married,?,Asian-Pac-Islander,Female,0,40,Non-US,<=50K
27760,35,Private,215323,Assoc-voc,11,Divorced,Other-service,White,Female,0,35,US,<=50K
17217,24,Private,190709,Some-college,10,Married,Transport-moving,White,Male,0,65,US,<=50K
28977,29,Private,122127,Bachelors,13,Never-married,Prof-specialty,White,Female,8614,40,US,>50K
32201,49,Other,113913,HS-grad,9,Married,?,White,Female,0,60,US,<=50K
15906,61,Private,110920,<=12th,6,Married,Sales,White,Male,0,40,US,<=50K
14370,22,Other,189203,Assoc-acdm,12,Never-married,?,White,Male,0,15,US,<=50K
20872,46,Government,170092,Masters,14,Never-married,Prof-specialty,White,Female,0,43,US,<=50K
17631,35,Private,259846,HS-grad,9,Married,Craft-repair,White,Male,0,55,US,<=50K
4952,45,Other,204205,Some-college,10,Married,Exec-managerial,White,Male,0,50,US,>50K
5115,49,Private,234320,<=12th,4,Never-married,Prof-specialty,Black,Male,0,45,US,<=50K
7591,36,Private,172256,HS-grad,9,Married,Machine-op-inspct,White,Male,0,44,US,>50K
29944,38,Government,207066,HS-grad,9,Married,Exec-managerial,White,Male,0,42,US,>50K
29488,36,Private,162312,HS-grad,9,Never-married,Craft-repair,Asian-Pac-Islander,Male,0,70,Non-US,<=50K
24375,18,Private,165316,HS-grad,9,Never-married,Transport-moving,White,Male,0,30,US,<=50K
26448,25,Private,104993,<=12th,5,Never-married,Handlers-cleaners,Black,Male,2907,40,US,<=50K
664,20,Private,81145,Some-college,10,Never-married,Sales,White,Female,0,25,US,<=50K
24306,51,Private,159755,Bachelors,13,Married,Exec-managerial,White,Male,7688,40,US,>50K
30754,31,Private,33124,Prof-school,15,Never-married,Prof-specialty,White,Female,0,99,US,<=50K
25541,17,Private,123335,<=12th,6,Never-married,Sales,White,Female,0,20,US,<=50K
5247,18,Private,181712,<=12th,7,Never-married,Handlers-cleaners,White,Male,0,12,US,<=50K
9406,21,Private,119309,Some-college,10,Never-married,Tech-support,White,Male,0,16,US,<=50K
30316,22,Private,251196,Some-college,10,Never-married,Protective-serv,Black,Female,0,20,US,<=50K
307,46,Private,83082,Assoc-acdm,12,Never-married,Prof-specialty,White,Female,0,33,US,<=50K
17944,26,Government,216522,Bachelors,13,Never-married,Prof-specialty,Black,Female,0,42,US,<=50K
31316,50,Private,421561,Some-college,10,Divorced,Exec-managerial,White,Male,0,40,US,<=50K
25102,51,Private,55500,<=12th,8,Married,Transport-moving,White,Male,0,40,US,<=50K
31496,49,Other,431245,Some-college,10,Married,Sales,White,Male,0,50,US,>50K
32152,22,Private,186849,<=12th,7,Divorced,Sales,White,Male,0,50,US,<=50K
18688,73,Government,205580,<=12th,3,Married,Prof-specialty,White,Male,0,6,US,<=50K
24675,47,Other,206947,Assoc-acdm,12,Widowed,Exec-managerial,White,Female,0,67,US,<=50K
14600,37,Private,37109,HS-grad,9,Married,Other-service,Asian-Pac-Islander,Female,0,60,Non-US,<=50K
24632,24,Private,258730,HS-grad,9,Divorced,Other-service,White,Female,0,40,Non-US,<=50K
13732,44,Private,277720,Some-college,10,Married,Adm-clerical,White,Female,0,35,US,<=50K
11708,20,Private,146879,HS-grad,9,Never-married,Other-service,White,Male,0,40,US,<=50K
24367,28,Government,84657,Bachelors,13,Divorced,Prof-specialty,White,Female,0,40,US,<=50K
22555,41,Other,75742,Prof-school,15,Married,Prof-specialty,White,Male,0,45,Non-US,>50K
12507,24,Private,241367,Some-college,10,Never-married,Other-service,White,Male,0,40,US,<=50K
29201,39,Private,454915,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
18810,26,Private,190027,<=12th,6,Divorced,Handlers-cleaners,White,Female,0,30,US,<=50K
9601,41,Private,187881,Some-college,10,Married,Sales,White,Male,3942,40,US,<=50K
25634,36,Private,329980,Bachelors,13,Never-married,Exec-managerial,White,Male,27828,40,US,>50K
3438,53,Private,154785,HS-grad,9,Married,Craft-repair,White,Male,0,50,US,>50K
22956,30,Other,137613,Masters,14,Married,Prof-specialty,Asian-Pac-Islander,Male,0,20,Non-US,<=50K
7157,18,Private,716066,<=12th,6,Never-married,Machine-op-inspct,White,Male,0,30,US,<=50K
21586,29,Other,116820,HS-grad,9,Never-married,?,White,Male,0,50,US,<=50K
3248,46,Other,278322,Bachelors,13,Married,Sales,White,Male,0,45,US,<=50K
18093,42,Private,303155,Assoc-acdm,12,Divorced,Adm-clerical,White,Male,0,40,US,<=50K
32118,22,Private,147655,Some-college,10,Never-married,Tech-support,White,Female,0,40,US,<=50K
31978,41,Private,29762,HS-grad,9,Married,Craft-repair,White,Male,0,52,US,>50K
15688,46,Other,368561,Assoc-acdm,12,Divorced,Craft-repair,White,Male,0,40,US,<=50K
30471,29,Other,201556,Bachelors,13,Never-married,Prof-specialty,White,Male,0,50,US,<=50K
9242,41,Private,290660,Bachelors,13,Married,Craft-repair,White,Male,7688,55,US,>50K
4836,57,Government,97837,Some-college,10,Divorced,Prof-specialty,White,Male,0,48,US,>50K
575,29,Private,350162,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,>50K
8068,49,Private,169711,Assoc-voc,11,Married,Prof-specialty,White,Male,0,40,Non-US,>50K
11129,27,Private,244566,<=12th,6,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
25559,33,Private,129529,HS-grad,9,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
4881,25,Private,308144,Bachelors,13,Never-married,Craft-repair,White,Male,0,40,Non-US,<=50K
23543,32,Government,199539,Some-college,10,Married,Protective-serv,White,Male,0,40,US,>50K
25561,24,Private,162312,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
9234,24,Private,185452,Bachelors,13,Never-married,Tech-support,White,Female,0,50,US,<=50K
11043,34,Private,32528,Assoc-voc,11,Married,Adm-clerical,White,Female,0,40,US,<=50K
30486,34,Private,234537,Assoc-acdm,12,Divorced,Sales,White,Male,0,40,US,<=50K
31484,31,Private,225779,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,40,US,<=50K
8428,49,Private,166857,<=12th,5,Divorced,Handlers-cleaners,White,Female,0,40,US,<=50K
23485,37,Private,243409,HS-grad,9,Married,Transport-moving,White,Male,0,50,US,<=50K
21212,22,Private,122272,Bachelors,13,Never-married,Adm-clerical,White,Female,0,35,US,<=50K
11725,29,Private,391867,Assoc-voc,11,Married,Craft-repair,White,Male,0,40,US,>50K
22174,41,Private,22201,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Male,0,40,Non-US,>50K
1676,64,Other,168340,HS-grad,9,Married,?,White,Male,0,40,Non-US,>50K
27363,62,Other,202056,Bachelors,13,Divorced,Prof-specialty,White,Male,14084,40,US,>50K
9458,59,Private,188041,HS-grad,9,Divorced,Handlers-cleaners,Black,Male,0,40,US,<=50K
9450,29,Other,32280,HS-grad,9,Never-married,Farming-fishing,White,Male,0,45,US,<=50K
9737,24,Private,261561,Bachelors,13,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
9946,48,Private,171807,Bachelors,13,Divorced,Other-service,White,Female,0,56,US,>50K
31674,51,Private,289436,Bachelors,13,Married,Exec-managerial,White,Male,0,60,US,>50K
20978,39,Private,180477,Masters,14,Never-married,Prof-specialty,White,Male,0,60,US,>50K
16732,32,Private,462255,Bachelors,13,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
6910,30,Private,186932,Bachelors,13,Married,Exec-managerial,White,Male,0,70,US,<=50K
22856,60,Private,160625,Some-college,10,Divorced,Craft-repair,White,Male,0,47,US,<=50K
21941,24,Private,165474,HS-grad,9,Married,Other-service,White,Male,0,39,US,<=50K
28160,31,Government,199368,Bachelors,13,Married,Protective-serv,Black,Male,0,50,US,>50K
26707,53,Private,33304,Some-college,10,Married,Transport-moving,White,Male,0,40,US,>50K
21085,27,Private,214858,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
15635,45,Private,220213,HS-grad,9,Widowed,Craft-repair,White,Female,0,40,US,<=50K
3632,25,Private,197728,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
3635,26,Private,292353,<=12th,4,Married,Machine-op-inspct,Other,Male,0,40,US,<=50K
19857,29,Other,153167,Some-college,10,Never-married,?,Black,Female,0,40,US,<=50K
19940,47,Private,161311,HS-grad,9,Divorced,Machine-op-inspct,White,Female,0,30,US,<=50K
26811,48,Private,43206,Prof-school,15,Divorced,Prof-specialty,White,Female,0,25,US,<=50K
27183,32,Private,206541,<=12th,7,Divorced,Craft-repair,White,Male,0,50,US,<=50K
24777,59,Private,121865,HS-grad,9,Divorced,Other-service,Black,Female,0,40,US,<=50K
18573,37,Government,365430,Some-college,10,Married,Craft-repair,White,Male,5178,40,US,>50K
31348,60,Private,232242,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
8434,23,Private,137214,HS-grad,9,Married,Sales,Black,Male,0,37,US,<=50K
28228,25,Other,153534,Some-college,10,Married,Protective-serv,White,Male,0,40,US,<=50K
13387,29,Government,148182,HS-grad,9,Married,Transport-moving,Black,Male,0,40,US,<=50K
20554,21,Private,307371,Some-college,10,Never-married,Protective-serv,White,Male,0,15,US,<=50K
25431,43,Private,459342,HS-grad,9,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
18333,39,Government,255407,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
23921,29,Private,423024,<=12th,3,Married,Farming-fishing,White,Male,0,40,Non-US,<=50K
742,42,Private,151408,Masters,14,Never-married,Exec-managerial,White,Female,14084,50,US,>50K
13052,38,Private,103456,Bachelors,13,Separated,Prof-specialty,White,Male,0,40,US,<=50K
30346,47,Private,180277,HS-grad,9,Married,Adm-clerical,White,Female,0,40,Non-US,<=50K
18684,59,Other,169982,Some-college,10,Married,Exec-managerial,White,Male,15024,60,US,>50K
8077,43,Other,230961,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
7412,22,Private,231085,Some-college,10,Never-married,Other-service,White,Male,0,30,US,<=50K
13345,33,Private,117779,HS-grad,9,Married,Machine-op-inspct,White,Female,0,46,US,>50K
3599,40,Private,97688,Some-college,10,Married,Tech-support,White,Male,0,48,US,>50K
4145,36,Private,95654,Bachelors,13,Married,Prof-specialty,White,Female,0,50,Non-US,>50K
30382,34,Private,152246,HS-grad,9,Married,Transport-moving,Amer-Indian-Eskimo,Male,0,52,US,<=50K
31947,68,Private,145638,Some-college,10,Divorced,Sales,White,Female,0,40,US,<=50K
24160,41,Other,94113,Masters,14,Married,Exec-managerial,White,Male,0,60,US,>50K
26739,43,Other,147099,Some-college,10,Divorced,Adm-clerical,White,Female,0,36,US,<=50K
24322,22,Private,115244,Assoc-acdm,12,Married,Prof-specialty,White,Female,0,40,US,<=50K
3938,38,Private,82622,Some-college,10,Divorced,Craft-repair,White,Male,0,40,US,<=50K
14975,22,Other,264102,Some-college,10,Never-married,Other-service,Black,Male,0,39,Non-US,<=50K
479,23,Private,197904,HS-grad,9,Never-married,Other-service,White,Female,0,35,US,<=50K
3569,23,Private,580248,HS-grad,9,Never-married,Tech-support,White,Female,0,40,US,<=50K
21511,25,Private,476334,HS-grad,9,Married,Sales,White,Male,0,48,US,<=50K
10848,32,Private,330715,HS-grad,9,Married,Craft-repair,White,Male,99999,40,US,>50K
32266,47,Government,324791,Masters,14,Married,Prof-specialty,White,Male,0,50,US,>50K
7419,23,Private,102729,Some-college,10,Never-married,Sales,White,Female,0,15,US,<=50K
7917,22,Private,126822,Bachelors,13,Never-married,Adm-clerical,White,Female,0,60,US,<=50K
31273,33,Other,216908,<=12th,6,Never-married,?,White,Male,0,40,US,<=50K
10510,35,Private,44780,Some-college,10,Married,Adm-clerical,White,Female,7688,20,US,>50K
18773,45,Other,103406,Bachelors,13,Married,Exec-managerial,White,Male,0,60,US,>50K
5119,39,Other,121838,HS-grad,9,Divorced,Other-service,Black,Female,0,40,US,<=50K
29550,30,Private,39150,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
2227,32,Government,222900,Bachelors,13,Separated,Prof-specialty,White,Female,0,50,US,>50K
11668,28,Private,337378,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
21285,50,Private,146310,<=12th,5,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
26631,61,Private,228287,HS-grad,9,Married,Craft-repair,White,Male,0,50,US,<=50K
30358,61,Private,176689,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
19695,41,Other,114967,Assoc-voc,11,Married,Exec-managerial,Black,Male,0,40,US,>50K
30133,38,Private,65624,HS-grad,9,Divorced,Exec-managerial,White,Male,0,40,US,<=50K
12805,28,Other,182826,HS-grad,9,Married,Prof-specialty,White,Male,0,35,US,<=50K
6364,33,Private,164707,Assoc-acdm,12,Never-married,Exec-managerial,White,Female,2174,55,Non-US,<=50K
8733,25,Private,179953,Masters,14,Never-married,Prof-specialty,White,Female,2597,31,US,<=50K
18094,20,Other,41035,Some-college,10,Never-married,?,White,Male,0,20,US,<=50K
342,36,Other,119272,HS-grad,9,Married,Protective-serv,White,Male,7298,40,US,>50K
13300,37,Private,240810,Assoc-acdm,12,Married,Craft-repair,White,Male,0,45,US,<=50K
8952,37,Private,66686,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,>50K
12633,45,Other,110311,Masters,14,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
22711,34,Other,253121,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,<=50K
23811,19,Government,176831,Some-college,10,Never-married,Other-service,Black,Female,0,35,US,<=50K
26643,40,Government,202872,Masters,14,Married,Prof-specialty,White,Female,0,40,US,>50K
31846,29,Government,152461,Bachelors,13,Never-married,Tech-support,White,Female,0,42,US,<=50K
12327,40,Private,202565,Assoc-acdm,12,Married,Sales,White,Male,0,52,US,<=50K
14643,29,Government,31161,HS-grad,9,Divorced,Exec-managerial,Other,Female,0,40,US,<=50K
17442,25,Private,209227,Bachelors,13,Never-married,Prof-specialty,White,Female,0,21,US,<=50K
13266,40,Government,370502,Some-college,10,Married,Handlers-cleaners,White,Male,0,40,Non-US,<=50K
1381,23,Private,37072,Bachelors,13,Never-married,Sales,White,Male,0,50,US,<=50K
7135,21,Private,99199,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,32,US,<=50K
1011,34,Private,124827,Assoc-voc,11,Never-married,Transport-moving,White,Male,0,40,US,<=50K
31492,40,Government,130749,Some-college,10,Divorced,Exec-managerial,Black,Female,0,40,US,<=50K
22157,28,Private,27044,Assoc-acdm,12,Divorced,Exec-managerial,White,Female,0,43,US,<=50K
29060,37,Private,187589,HS-grad,9,Married,Handlers-cleaners,White,Male,5178,40,US,>50K
7714,47,Government,123681,Masters,14,Married,Prof-specialty,White,Male,7688,60,US,>50K
6480,26,Private,192262,Bachelors,13,Never-married,Sales,White,Male,0,45,US,<=50K
10551,38,Private,33887,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
5063,44,Private,111067,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
20868,61,Other,253101,Bachelors,13,Divorced,?,White,Female,0,24,US,<=50K
29704,24,Private,224954,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
20071,33,Private,377283,Bachelors,13,Separated,Sales,White,Female,0,50,US,>50K
23613,44,Private,98211,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,>50K
3677,53,Government,181755,Masters,14,Divorced,Prof-specialty,White,Female,0,35,US,>50K
22125,40,Private,55508,<=12th,4,Divorced,Farming-fishing,White,Female,0,40,US,<=50K
115,53,Private,95647,<=12th,5,Married,Handlers-cleaners,White,Male,0,50,US,<=50K
16923,41,Private,143003,Assoc-voc,11,Married,Other-service,Asian-Pac-Islander,Male,7298,60,Non-US,>50K
22684,54,Private,260052,Masters,14,Married,Prof-specialty,White,Male,0,40,US,>50K
14050,25,Private,273876,Bachelors,13,Never-married,Sales,White,Male,0,65,US,<=50K
9782,37,Government,189878,Some-college,10,Married,Protective-serv,White,Male,0,60,US,<=50K
32165,51,Private,172493,Some-college,10,Never-married,Exec-managerial,White,Female,0,12,US,<=50K
15122,57,Other,177271,Doctorate,16,Married,Prof-specialty,White,Male,0,35,US,<=50K
7127,25,Private,235795,Assoc-acdm,12,Never-married,Sales,White,Male,0,48,US,<=50K
758,46,Government,167381,HS-grad,9,Married,Adm-clerical,White,Female,0,40,US,>50K
32325,31,Other,110714,Some-college,10,Never-married,Other-service,White,Female,0,37,US,<=50K
17392,59,Private,155976,HS-grad,9,Widowed,Adm-clerical,White,Female,0,40,US,<=50K
30510,23,Private,417605,<=12th,3,Never-married,Craft-repair,White,Male,0,40,Non-US,<=50K
25324,27,Private,131310,HS-grad,9,Married,Other-service,White,Female,0,40,US,>50K
4632,59,Private,107833,<=12th,6,Married,Transport-moving,White,Male,0,40,US,>50K
15293,25,Private,280093,<=12th,7,Married,Handlers-cleaners,White,Male,0,40,Non-US,<=50K
3734,18,Private,148644,HS-grad,9,Never-married,Sales,White,Female,0,28,US,<=50K
12114,36,Private,247558,Prof-school,15,Married,Prof-specialty,White,Male,5178,60,Non-US,>50K
18999,24,Private,145964,Bachelors,13,Never-married,Exec-managerial,White,Male,0,40,US,>50K
3500,46,Private,357338,Bachelors,13,Married,Tech-support,White,Male,0,40,US,<=50K
28683,22,Private,95566,Some-college,10,Married,Sales,Other,Female,0,22,Non-US,<=50K
17546,49,Private,116143,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
26119,18,Other,344742,<=12th,6,Never-married,?,White,Male,0,40,US,<=50K
28882,39,Private,74194,HS-grad,9,Never-married,Farming-fishing,White,Male,0,40,US,<=50K
2122,23,Private,199070,HS-grad,9,Never-married,Protective-serv,Black,Male,0,16,US,<=50K
20424,68,Private,50351,Masters,14,Never-married,Adm-clerical,White,Female,6360,20,US,<=50K
628,33,Private,205469,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,>50K
26277,44,Other,127482,HS-grad,9,Married,Craft-repair,White,Male,7298,50,Non-US,>50K
13263,66,Private,33619,HS-grad,9,Married,Other-service,Black,Male,0,4,US,<=50K
9018,41,Private,648223,<=12th,2,Married,Farming-fishing,White,Male,0,40,Non-US,<=50K
4589,22,Private,127185,<=12th,5,Never-married,Machine-op-inspct,White,Female,0,40,US,<=50K
29520,35,Private,160910,Some-college,10,Married,Sales,White,Male,0,50,US,<=50K
1250,51,Other,229465,Masters,14,Married,Exec-managerial,White,Male,15024,50,US,>50K
31985,42,Other,126614,Bachelors,13,Divorced,Exec-managerial,Other,Male,0,30,Non-US,<=50K
6389,18,Private,32244,<=12th,7,Never-married,Handlers-cleaners,White,Male,594,30,US,<=50K
9802,40,Private,145178,Some-college,10,Divorced,Craft-repair,Black,Female,0,30,US,<=50K
16146,19,Other,134974,Some-college,10,Never-married,?,White,Female,0,20,US,<=50K
19931,34,Other,34572,Assoc-voc,11,Married,Exec-managerial,White,Male,0,60,US,>50K
