age,workclass,fnlwgt,education,educational.num,marital.status,occupation,race,gender,capital.gain,capital.loss,hours.per.week,native.country,income
44,Government,39143,Masters,14,Married,Other-service,White,Male,0,0,61,US,<=50K
35,Government,186815,Bachelors,13,Married,Exec-managerial,White,Male,0,2,40,US,>50K
46,Government,122590,Masters,14,Married,Prof-specialty,White,Female,0,0,66,US,>50K
30,Private,119357,Bachelors,13,Never-married,Craft-repair,Asian-Pac-Islander,Male,32,2,50,Non-US,<=50K
38,Private,217238,Bachelors,13,Never-married,Sales,White,Male,8,0,57,US,<=50K
20,Government,36557,Some-college,10,Never-married,Other-service,White,Female,0,0,40,US,<=50K
69,Self-emp-not-inc,89843,HS-grad,9,Married,Craft-repair,White,Male,0,0,35,US,<=50K
56,Private,44511,HS-grad,7,Never-married,Sales,White,Male,57,0,35,US,<=50K
30,Private,275904,HS-grad,9,Never-married,Sales,White,Female,7,0,33,Non-US,<=50K
71,Private,167277,Some-college,10,Divorced,Craft-repair,White,Female,13,0,40,US,>50K
27,Private,158769,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
43,Private,108041,Bachelors,13,Married,Tech-support,White,Female,0,0,40,US,>50K
26,Private,82262,Bachelors,13,Never-married,Sales,Asian-Pac-Islander,Male,11,0,40,Non-US,<=50K
46,Self-emp-not-inc,357922,HS-grad,9,Married,Transport-moving,White,Male,0,0,40,US,<=50K
63,Private,96876,HS-grad,9,Married,Exec-managerial,White,Male,35,0,40,US,>50K
46,Government,42934,Bachelors,13,Married,Prof-specialty,White,Male,44,1,62,Non-US,>50K
42,Private,189200,HS-grad,9,Married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
25,Private,144755,<=12th,7,Married,Transport-moving,White,Female,20,0,31,US,<=50K
49,Private,122407,HS-grad,9,Divorced,Exec-managerial,White,Female,0,0,40,US,<=50K
20,Private,142356,<=12th,6,Never-married,Machine-op-inspct,White,Male,0,0,23,US,<=50K
20,Private,154996,Bachelors,13,Never-married,Handlers-cleaners,White,Male,7,3,59,US,<=50K
35,Government,162300,Some-college,10,Married,Protective-serv,Asian-Pac-Islander,Female,10,1,40,Non-US,<=50K
66,Self-emp-inc,198129,Bachelors,13,Married,Exec-managerial,White,Male,44,1,39,US,>50K
63,Private,191040,HS-grad,9,Never-married,Other-service,White,Female,3381,0,40,US,<=50K
29,Government,70104,Some-college,10,Married,Priv-house-serv,Asian-Pac-Islander,Female,11,0,71,Non-US,<=50K
54,Private,236679,Bachelors,13,Divorced,Craft-repair,White,Male,34,2,40,Non-US,<=50K
22,Private,249734,Bachelors,9,Divorced,Prof-specialty,White,Female,19,0,10,US,<=50K
40,Private,155859,<=12th,4,Married,Transport-moving,White,Male,0,0,40,Non-US,<=50K
30,Government,153036,Bachelors,13,Never-married,Prof-specialty,Asian-Pac-Islander,Female,44,0,50,Non-US,<=50K
47,Government,165217,HS-grad,9,Married,Protective-serv,White,Male,51,0,40,US,>50K
34,Private,190029,HS-grad,9,Married,Craft-repair,White,Male,8,2,40,US,<=50K
58,Government,205389,HS-grad,9,Married,Protective-serv,Black,Male,20,0,40,US,>50K
46,Self-emp-inc,311973,Doctorate,12,Married,Exec-managerial,Black,Male,21,0,40,US,<=50K
26,Private,125277,Masters,14,Married,Prof-specialty,Asian-Pac-Islander,Male,27,0,40,Non-US,<=50K
19,Private,199442,Some-college,10,Never-married,Adm-clerical,White,Female,2,0,15,US,<=50K
25,Private,252031,<=12th,6,Never-married,Handlers-cleaners,White,Male,63,0,40,US,<=50K
46,Government,153064,Some-college,10,Married,Adm-clerical,Black,Female,0,2,40,US,<=50K
39,Self-emp-not-inc,322939,HS-grad,9,Married,Craft-repair,White,Male,6,1,50,US,<=50K
65,Private,195432,<=12th,14,Widowed,Sales,White,Female,15,0,40,US,<=50K
47,Private,175269,HS-grad,9,Never-married,Adm-clerical,Black,Female,12,1,40,US,<=50K
42,Government,144359,Some-college,10,Divorced,Adm-clerical,White,Female,28,2,40,US,<=50K
45,Government,168243,HS-grad,9,Divorced,Machine-op-inspct,White,Female,0,0,40,US,>50K
38,Private,113694,Some-college,10,Divorced,Craft-repair,White,Male,11,1,40,US,<=50K
27,Private,14275,HS-grad,9,Never-married,Craft-repair,White,Male,35,0,40,US,<=50K
30,Private,155723,<=12th,7,Never-married,Sales,White,Male,5,0,45,US,<=50K
38,Private,189901,Masters,14,Divorced,Exec-managerial,White,Female,12,0,40,US,<=50K
61,Private,165883,Some-college,10,Married,Adm-clerical,White,Male,42,2,50,US,<=50K
35,Private,112069,Some-college,10,Never-married,Tech-support,White,Male,41,0,38,US,<=50K
39,Private,254971,HS-grad,9,Never-married,Craft-repair,Black,Male,44,0,40,US,<=50K
55,Private,24290,<=12th,7,Never-married,Other-service,Black,Male,9,0,18,US,<=50K
22,Private,176597,<=12th,7,Never-married,Machine-op-inspct,White,Male,41,0,19,Non-US,<=50K
25,Private,83468,<=12th,12,Married,Handlers-cleaners,White,Male,4121,0,22,US,<=50K
53,Self-emp-not-inc,117847,HS-grad,9,Married,Adm-clerical,Asian-Pac-Islander,Female,15,1,40,Non-US,<=50K
40,Government,144565,<=12th,4,Widowed,Handlers-cleaners,White,Female,5,0,40,US,<=50K
24,Government,86830,Some-college,10,Never-married,Sales,White,Female,0,1,40,US,<=50K
24,Private,156522,Some-college,10,Never-married,Adm-clerical,White,Female,14,0,67,Non-US,<=50K
25,Private,132674,Assoc-voc,11,Married,Exec-managerial,Black,Female,10,0,40,US,<=50K
44,Private,39261,Assoc-voc,11,Married,Machine-op-inspct,Black,Female,0,1,40,US,<=50K
60,Private,155353,<=12th,3,Never-married,Machine-op-inspct,White,Male,0,0,40,Non-US,<=50K
38,Private,204608,Some-college,10,Married,Machine-op-inspct,White,Male,0,0,23,US,<=50K
60,Private,36077,HS-grad,9,Divorced,Other-service,White,Female,0,0,40,US,<=50K
37,Private,321449,Some-college,10,Married,Farming-fishing,White,Male,2811,0,62,US,>50K
58,Private,18225,HS-grad,9,Divorced,Sales,White,Female,7,0,40,US,<=50K
39,Private,186795,Assoc-voc,9,Divorced,Exec-managerial,White,Female,16,0,40,US,<=50K
28,Self-emp-not-inc,36580,Bachelors,13,Married,Farming-fishing,White,Female,0,1,69,US,<=50K
24,Government,24640,Prof-school,11,Married,Handlers-cleaners,White,Female,55,1,40,US,<=50K
37,Private,215290,<=12th,5,Married,Transport-moving,White,Male,32,1,40,Non-US,<=50K
58,Private,149128,<=12th,4,Married,Transport-moving,White,Male,47,0,50,Non-US,<=50K
73,Government,343437,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,9,US,<=50K
26,Private,203386,Bachelors,13,Never-married,Adm-clerical,Asian-Pac-Islander,Female,12,0,40,Non-US,<=50K
37,Private,46433,HS-grad,9,Separated,Machine-op-inspct,Black,Male,34,0,40,US,<=50K
45,Government,232862,HS-grad,9,Divorced,Other-service,Black,Male,4436,1,45,US,<=50K
36,Private,172978,Bachelors,13,Divorced,Exec-managerial,White,Female,21,0,58,US,>50K
90,Private,331902,<=12th,3,Married,Farming-fishing,White,Male,14,0,38,Non-US,<=50K
36,Private,191169,HS-grad,9,Separated,Sales,White,Male,0,0,59,US,>50K
41,Private,424833,Assoc-acdm,12,Married,Sales,White,Male,4524,0,40,US,>50K
20,Private,295096,Some-college,10,Never-married,Adm-clerical,White,Female,23,1,22,US,<=50K
25,Private,37273,Bachelors,13,Never-married,Protective-serv,Other,Male,6,0,37,US,>50K
62,Private,164027,<=12th,7,Married,Machine-op-inspct,Black,Female,36,0,38,US,<=50K
42,Government,160314,Bachelors,13,Never-married,Prof-specialty,Other,Male,15,0,40,US,>50K
55,Private,198308,Masters,10,Married,Exec-managerial,White,Male,0,1,13,US,>50K
58,Self-emp-not-inc,84273,Masters,14,Married,Prof-specialty,White,Male,3497,0,50,US,>50K
27,Private,108860,Bachelors,13,Never-married,Prof-specialty,White,Female,52,0,41,US,<=50K
37,Private,195796,Some-college,12,Married,Sales,White,Female,28,0,37,Non-US,>50K
46,Private,362750,HS-grad,9,Divorced,Sales,White,Male,6,0,38,US,<=50K
59,Government,140254,Masters,14,Divorced,Prof-specialty,White,Male,86,2,40,US,<=50K
39,Private,241007,HS-grad,9,Divorced,Sales,White,Female,3460,0,40,US,<=50K
39,Self-emp-inc,251152,Some-college,5,Never-married,Sales,White,Male,14,1867,40,US,<=50K
43,Private,194812,Masters,10,Married,Exec-managerial,White,Female,15393,0,38,US,>50K
23,Private,130042,Bachelors,13,Never-married,Prof-specialty,White,Female,47,1,40,US,<=50K
64,Private,165853,Bachelors,13,Widowed,Adm-clerical,White,Female,0,0,36,US,<=50K
65,Private,152928,<=12th,7,Divorced,Other-service,White,Female,24,0,34,US,<=50K
40,Private,131237,Assoc-voc,5,Married,Craft-repair,White,Male,24,2,57,US,>50K
60,Private,171351,Assoc-voc,11,Married,Adm-clerical,Black,Female,0,0,40,US,<=50K
49,Private,60526,HS-grad,9,Divorced,Craft-repair,White,Male,18,1,45,US,<=50K
33,Government,23475,Masters,14,Widowed,Prof-specialty,White,Female,64,0,40,US,>50K
45,Private,228396,Masters,14,Married,Prof-specialty,Asian-Pac-Islander,Female,3427,0,50,US,>50K
52,Government,116669,Bachelors,13,Married,Handlers-cleaners,White,Male,31,1,40,US,>50K
51,Government,248955,Some-college,13,Divorced,Prof-specialty,White,Male,2,1,40,Non-US,<=50K
53,Private,36875,Some-college,15,Married,Sales,White,Male,64,0,40,US,<=50K
50,Government,123498,Some-college,10,Married,Prof-specialty,White,Male,22,1,75,US,>50K
30,Private,283896,<=12th,3,Never-married,Priv-house-serv,White,Male,65,1,24,Non-US,<=50K
26,Government,358691,Bachelors,13,Never-married,Adm-clerical,White,Female,6,0,40,US,>50K
24,Private,127812,HS-grad,13,Never-married,Sales,Black,Female,0,1903,40,US,<=50K
33,Government,41891,HS-grad,9,Never-married,Transport-moving,White,Male,16,0,40,US,<=50K
41,Private,127245,Bachelors,13,Married,Craft-repair,Asian-Pac-Islander,Male,52,0,40,US,<=50K
33,Private,356513,Bachelors,13,Never-married,Sales,White,Male,0,0,50,US,<=50K
23,Private,325821,Bachelors,13,Never-married,Prof-specialty,White,Male,37,0,45,US,<=50K
17,Government,205878,Some-college,10,Never-married,Adm-clerical,White,Male,0,1,33,US,<=50K
40,Private,219742,HS-grad,9,Never-married,Exec-managerial,Asian-Pac-Islander,Male,18,0,58,US,<=50K
43,Government,144058,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Female,0,0,38,Non-US,<=50K
25,Private,231842,<=12th,6,Never-married,Handlers-cleaners,White,Female,0,0,35,Non-US,<=50K
44,Private,244126,HS-grad,9,Never-married,Prof-specialty,White,Male,2,0,40,US,<=50K
31,Private,41037,HS-grad,9,Married,Transport-moving,White,Male,37,2,44,US,<=50K
42,Self-emp-not-inc,230966,HS-grad,9,Married,Exec-managerial,White,Male,8,1,40,US,>50K
42,Private,418324,Some-college,10,Divorced,Adm-clerical,White,Female,28,0,40,US,<=50K
25,Government,111705,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
33,Private,180994,Some-college,10,Divorced,Adm-clerical,White,Female,31,2,31,US,<=50K
58,Private,195551,Assoc-voc,11,Widowed,Adm-clerical,White,Female,23,0,40,US,<=50K
31,Private,203259,Some-college,10,Married,Tech-support,White,Male,67,0,40,US,>50K
50,Private,100268,Some-college,10,Married,Craft-repair,White,Female,0,0,40,US,<=50K
24,Private,127722,HS-grad,9,Never-married,Adm-clerical,White,Male,34,0,45,US,<=50K
57,Private,119078,Bachelors,13,Married,Prof-specialty,White,Male,52,0,40,US,>50K
38,Private,47948,Bachelors,13,Married,Sales,Black,Male,12,1,40,US,>50K
47,Self-emp-not-inc,362602,Bachelors,13,Never-married,Sales,White,Female,28,0,45,US,<=50K
50,Government,217957,Masters,14,Divorced,Tech-support,White,Male,16,0,40,US,>50K
37,Government,169454,Masters,14,Married,Exec-managerial,White,Male,0,1,40,US,>50K
31,Private,22883,Bachelors,13,Divorced,Other-service,White,Female,0,0,39,US,<=50K
25,Private,103425,Some-college,10,Married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
39,Self-emp-not-inc,263282,Bachelors,13,Married,Exec-managerial,White,Male,28,2,50,US,<=50K
41,Government,72307,Assoc-voc,11,Married,Transport-moving,White,Male,31,0,35,US,<=50K
17,Private,147770,<=12th,7,Never-married,Priv-house-serv,White,Male,70,1,10,US,<=50K
35,Private,143581,HS-grad,9,Married,Sales,White,Male,39,0,36,US,>50K
47,Private,66960,Some-college,10,Divorced,Craft-repair,White,Female,41,0,45,US,<=50K
32,Private,83202,Bachelors,13,Never-married,Exec-managerial,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
37,Private,184342,Bachelors,13,Never-married,Farming-fishing,White,Male,44,0,74,US,<=50K
34,Government,32690,HS-grad,9,Divorced,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
28,Private,420468,<=12th,4,Never-married,Armed-Forces,White,Male,62,0,40,US,<=50K
36,Self-emp-inc,134646,Some-college,10,Divorced,Craft-repair,Asian-Pac-Islander,Male,18,0,40,Non-US,<=50K
47,Private,199989,HS-grad,9,Never-married,Sales,White,Female,0,0,61,Non-US,<=50K
40,Self-emp-not-inc,286191,Assoc-acdm,9,Married,Craft-repair,White,Male,0,1718,36,US,>50K
39,Private,214977,HS-grad,9,Married,Exec-managerial,White,Male,23,2,40,US,>50K
22,Private,141406,Assoc-acdm,7,Never-married,Handlers-cleaners,White,Female,51,0,40,US,<=50K
26,Private,401773,Assoc-voc,11,Never-married,Craft-repair,White,Male,25,0,40,US,<=50K
26,Private,224307,<=12th,7,Never-married,Handlers-cleaners,White,Female,49,0,23,Non-US,<=50K
52,Government,59890,Bachelors,13,Married,Machine-op-inspct,Asian-Pac-Islander,Female,19,0,40,Non-US,>50K
25,Government,157027,Bachelors,13,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
36,Private,127015,Bachelors,13,Never-married,Craft-repair,White,Male,30,1,40,US,<=50K
26,Private,233409,HS-grad,9,Married,Craft-repair,White,Male,34,0,50,US,<=50K
58,Private,122164,<=12th,7,Never-married,Machine-op-inspct,White,Male,45,0,40,US,<=50K
36,Self-emp-inc,283425,Bachelors,13,Married,Handlers-cleaners,White,Male,63,0,69,US,>50K
37,Government,44604,Assoc-acdm,14,Divorced,Prof-specialty,White,Male,47,0,40,US,>50K
26,Private,180367,Assoc-acdm,12,Never-married,Sales,White,Male,0,0,23,US,<=50K
23,Private,318107,Bachelors,13,Never-married,Tech-support,White,Male,0,1,40,US,<=50K
60,Government,139192,Masters,14,Married,Prof-specialty,White,Male,62,1,40,US,>50K
63,Self-emp-not-inc,36059,HS-grad,9,Divorced,Sales,White,Female,0,1,57,US,<=50K
50,Private,113707,Some-college,10,Married,Adm-clerical,Black,Male,20,1,40,US,<=50K
36,Private,324922,HS-grad,9,Never-married,Other-service,White,Male,18,1,33,US,<=50K
29,Private,180902,Assoc-acdm,12,Never-married,Other-service,White,Male,9,0,35,Non-US,<=50K
28,Private,404527,HS-grad,9,Never-married,Handlers-cleaners,White,Male,59,0,40,US,<=50K
32,Private,153923,<=12th,7,Married,Machine-op-inspct,Asian-Pac-Islander,Male,74,0,56,Non-US,>50K
39,Private,184998,HS-grad,9,Divorced,Machine-op-inspct,White,Male,14,0,38,US,>50K
55,Government,434960,HS-grad,9,Divorced,Prof-specialty,White,Female,32,1,40,US,<=50K
54,Self-emp-inc,326888,Some-college,11,Married,Exec-managerial,White,Male,0,0,59,US,<=50K
38,Private,136066,Assoc-acdm,9,Married,Exec-managerial,Black,Female,5,0,40,US,<=50K
53,Self-emp-not-inc,270433,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,50,US,<=50K
42,Government,328636,Masters,11,Married,Exec-managerial,White,Male,50,0,40,US,<=50K
26,Private,168513,Assoc-voc,15,Divorced,Prof-specialty,Asian-Pac-Islander,Female,3,2,31,Non-US,<=50K
46,Private,127627,HS-grad,10,Married,Handlers-cleaners,Black,Male,34,2210,50,US,<=50K
26,Private,220088,Doctorate,12,Widowed,Handlers-cleaners,White,Male,41,0,50,US,<=50K
33,Private,195752,HS-grad,9,Never-married,Handlers-cleaners,Other,Male,40,0,45,US,<=50K
32,Private,120811,Assoc-acdm,12,Never-married,Sales,Asian-Pac-Islander,Male,0,0,22,Non-US,<=50K
52,Private,150324,<=12th,5,Divorced,Machine-op-inspct,White,Female,16,0,40,US,<=50K
30,Private,202941,Some-college,10,Married,Exec-managerial,White,Female,16,0,40,US,<=50K
42,Self-emp-not-inc,55069,Some-college,10,Divorced,Prof-specialty,White,Female,8,0,40,US,<=50K
19,Private,250227,HS-grad,9,Never-married,Handlers-cleaners,White,Male,12,1,14,US,<=50K
45,Private,282369,HS-grad,9,Divorced,Sales,Black,Male,1,0,58,Non-US,<=50K
51,Government,37333,Some-college,10,Married,Protective-serv,White,Male,39,1,54,US,>50K
26,Government,209627,HS-grad,9,Married,Machine-op-inspct,White,Male,6,0,49,US,<=50K
38,Government,198489,Bachelors,13,Never-married,Adm-clerical,White,Female,52,0,40,US,<=50K
24,Private,186073,Some-college,10,Married,Sales,White,Male,43,0,38,US,<=50K
52,Self-emp-not-inc,261532,HS-grad,9,Married,Craft-repair,White,Male,8,1,40,US,<=50K
41,Private,134842,Some-college,10,Divorced,Machine-op-inspct,White,Male,44,0,40,US,>50K
36,Private,695458,Assoc-voc,11,Divorced,Sales,White,Female,34,0,40,US,<=50K
24,Private,39165,Assoc-voc,7,Never-married,Handlers-cleaners,White,Male,4,0,40,US,<=50K
54,Government,107677,Masters,14,Divorced,Prof-specialty,Black,Female,0,0,40,Non-US,<=50K
28,Self-emp-not-inc,260445,Some-college,10,Married,Sales,Asian-Pac-Islander,Male,34,1,40,Non-US,<=50K
32,Private,35494,HS-grad,9,Never-married,Sales,White,Male,0,1,51,US,<=50K
38,Private,312621,HS-grad,9,Married,Craft-repair,White,Male,14,1,50,US,<=50K
66,Government,155461,Masters,12,Married,Machine-op-inspct,White,Female,37,0,50,US,>50K
74,Government,159580,HS-grad,9,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
52,Private,276010,HS-grad,9,Married,Craft-repair,White,Male,4,1,37,US,<=50K
38,Government,300570,HS-grad,9,Married,Prof-specialty,White,Male,0,0,50,US,<=50K
45,Private,394018,Some-college,10,Never-married,Handlers-cleaners,White,Female,1,0,61,US,<=50K
25,Private,559239,Some-college,10,Never-married,Craft-repair,White,Male,11,0,50,US,<=50K
47,Private,151392,Assoc-voc,12,Divorced,Adm-clerical,Black,Female,0,0,43,US,<=50K
53,Private,32816,HS-grad,9,Married,Prof-specialty,White,Male,0,1816,45,US,<=50K
34,Private,193707,Some-college,5,Married,Sales,White,Male,38,0,36,US,<=50K
39,Government,168856,Bachelors,13,Married,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,Non-US,>50K
20,Private,196274,<=12th,5,Never-married,Other-service,White,Female,4473,0,40,US,<=50K
29,Private,224677,<=12th,9,Never-married,Other-service,White,Female,0,0,40,US,<=50K
45,Private,110525,Bachelors,13,Married,Sales,White,Male,0,0,59,US,<=50K
33,Private,130989,Some-college,10,Married,Tech-support,White,Male,0,1,60,US,>50K
67,Private,187658,<=12th,4,Divorced,Machine-op-inspct,Other,Male,26,0,21,US,<=50K
44,Private,401889,HS-grad,9,Married,Craft-repair,White,Male,22,0,39,US,<=50K
56,Private,308418,Prof-school,15,Divorced,Exec-managerial,Black,Male,15082,1,74,US,>50K
55,Government,250347,Prof-school,15,Married,Prof-specialty,White,Male,37,0,40,US,<=50K
49,Government,239238,Assoc-acdm,12,Divorced,Exec-managerial,White,Female,29,0,40,US,<=50K
43,Private,98184,<=12th,4,Married,Sales,Asian-Pac-Islander,Male,9,0,40,Non-US,<=50K
40,Private,45141,Some-college,10,Divorced,Sales,White,Female,11,0,38,US,<=50K
40,Private,35942,HS-grad,9,Married,Exec-managerial,White,Female,22,0,45,US,<=50K
27,Government,290971,HS-grad,9,Married,Other-service,Black,Female,0,0,37,US,<=50K
31,Private,658682,Some-college,10,Divorced,Transport-moving,White,Male,24,1,40,US,<=50K
61,Private,333685,HS-grad,9,Married,Sales,White,Male,0,1,49,US,>50K
59,Government,142909,Masters,14,Never-married,Adm-clerical,White,Female,14,0,24,US,<=50K
54,Private,272850,Some-college,10,Married,Protective-serv,White,Male,20,0,40,US,>50K
25,Private,91103,HS-grad,9,Never-married,Tech-support,Asian-Pac-Islander,Female,29,2,45,Non-US,<=50K
30,Government,209982,Some-college,10,Divorced,Protective-serv,White,Male,19,0,40,US,<=50K
47,Private,266807,HS-grad,9,Married,Handlers-cleaners,White,Male,13,0,50,US,<=50K
45,Government,240603,Some-college,10,Never-married,Prof-specialty,White,Female,14,0,40,US,<=50K
64,Private,129261,<=12th,5,Never-married,Craft-repair,White,Male,46,2,76,Non-US,<=50K
44,Private,173695,HS-grad,9,Married,Sales,Asian-Pac-Islander,Male,26,0,40,US,>50K
32,Private,269605,Assoc-acdm,9,Never-married,Tech-support,Black,Male,3,1,50,US,<=50K
63,Private,84445,Some-college,10,Married,Sales,White,Male,22,1,76,Non-US,>50K
34,Private,349481,HS-grad,9,Divorced,Machine-op-inspct,Black,Male,31,1,40,US,<=50K
